timestamp,volume,negative_rate,stance_against_rate,stance_favor_rate,stance_neutral_rate,delta_volume,delta_negative_rate,delta_against_rate,delta_volume_rate,sentiment_avg_score,stance_against_mean,stance_favor_mean,stance_neutral_mean,avg_engagement,total_engagement,max_engagement,engagement_rate,delta_engagement,delta_engagement_rate,avg_like_count,avg_retweet_count,avg_reply_count
2025-09-16 01:00:00+09:00,53,0.2641509433962264,0.1320754716981132,0.018867924528301886,0.8490566037735849,-5.0,-0.11515940143135978,-0.09206245933636956,-0.08620689655172414,-0.0205911417856355,0.2923827464150944,0.2510924522641509,0.45652480301886794,10.226415094339622,542.0,132.0,10.226415094339623,214.0,0.6524390243902439,9.566037735849056,0.3018867924528302,0.3584905660377358
2025-09-16 02:00:00+09:00,68,0.5,0.17647058823529413,0.04411764705882353,0.7794117647058824,15.0,0.2358490566037736,0.04439511653718092,0.2830188679245283,-0.3183204383222962,0.3037960264705882,0.25947314455882353,0.4367308348529412,10.924242424242426,721.0,203.0,10.602941176470589,179.0,0.33025830258302585,10.212121212121213,0.3939393939393939,0.3181818181818182
2025-09-16 03:00:00+09:00,32,0.25,0.09375,0.03125,0.875,-36.0,-0.25,-0.08272058823529413,-0.5294117647058824,0.0304671247722581,0.2742686665625,0.24801316781250002,0.47771816874999995,11.466666666666669,344.0,169.0,10.75,-377.0,-0.5228848821081831,8.3,2.7333333333333334,0.43333333333333335
2025-09-16 04:00:00+09:00,38,0.3684210526315789,0.23684210526315788,0.0,0.7631578947368421,6.0,0.11842105263157893,0.14309210526315788,0.1875,-0.2264094871214566,0.30125702421052636,0.24681114500000004,0.45193184052631574,16.916666666666664,609.0,281.0,16.026315789473685,265.0,0.7703488372093024,12.5,1.6111111111111112,2.8055555555555554
2025-09-16 05:00:00+09:00,41,0.2439024390243902,0.12195121951219512,0.04878048780487805,0.8292682926829268,3.0,-0.12451861360718872,-0.11489088575096276,0.07894736842105263,-0.0442847960270804,0.28959476,0.26260744829268295,0.4477977958536586,11.0,451.0,187.0,11.0,-158.0,-0.2594417077175698,10.390243902439025,0.24390243902439024,0.36585365853658536
2025-09-16 06:00:00+09:00,34,0.2352941176470588,0.14705882352941177,0.029411764705882353,0.8235294117647058,-7.0,-0.008608321377331418,0.02510760401721665,-0.17073170731707318,0.0851421119261752,0.29976672764705875,0.25139560264705885,0.44883766411764714,28.46875,911.0,447.0,26.794117647058822,460.0,1.0199556541019956,24.625,2.625,1.21875
2025-09-16 07:00:00+09:00,79,0.3544303797468354,0.13924050632911392,0.0,0.8607594936708861,45.0,0.1191362620997766,-0.007818317200297853,1.3235294117647058,-0.108807658745695,0.3035027241772152,0.25932654607594935,0.43717073291139236,35.40789473684211,2691.0,898.0,34.063291139240505,1780.0,1.9538968166849615,20.11842105263158,12.960526315789474,2.3289473684210527
2025-09-16 08:00:00+09:00,52,0.2692307692307692,0.19230769230769232,0.038461538461538464,0.7692307692307693,-27.0,-0.08519961051606617,0.0530671859785784,-0.34177215189873417,-0.0301164689634998,0.2975214,0.2649839867307692,0.43749461596153844,28.72549019607843,1465.0,700.0,28.173076923076923,-1226.0,-0.45559271646228167,20.372549019607842,6.333333333333333,2.019607843137255
2025-09-16 09:00:00+09:00,67,0.373134328358209,0.10294117647058823,0.014705882352941176,0.8823529411764706,15.0,0.10390355912743976,-0.08936651583710409,0.28846153846153844,-0.1365085263883777,0.2774539222058823,0.24640869058823534,0.47613738499999997,32.171875,2059.0,636.0,30.73134328358209,594.0,0.40546075085324235,19.515625,1.203125,11.453125
2025-09-16 10:00:00+09:00,49,0.2857142857142857,0.14285714285714285,0.04081632653061224,0.8163265306122449,-18.0,-0.08742004264392328,0.03991596638655462,-0.26865671641791045,-0.0964331443549837,0.2929224155102041,0.2570995112244898,0.4499780646938776,59.770833333333336,2869.0,837.0,58.55102040816327,810.0,0.39339485186983975,52.270833333333336,4.729166666666667,2.7708333333333335
2025-09-16 11:00:00+09:00,52,0.4038461538461538,0.23076923076923078,0.0,0.7692307692307693,3.0,0.1181318681318681,0.08791208791208793,0.061224489795918366,-0.2168213154319137,0.3034717653846154,0.2619490186538462,0.434579218076923,49.91836734693877,2446.0,413.0,47.03846153846154,-423.0,-0.14743813175322412,32.285714285714285,12.673469387755102,4.959183673469388
