timestamp,volume,negative_rate,stance_against_rate,stance_favor_rate,stance_neutral_rate,delta_volume,delta_negative_rate,delta_against_rate,delta_volume_rate,sentiment_avg_score,stance_against_mean,stance_favor_mean,stance_neutral_mean,avg_engagement,total_engagement,max_engagement,engagement_rate,delta_engagement,delta_engagement_rate,avg_like_count,avg_retweet_count,avg_reply_count,is_controversy
2025-05-12 00:00:00+09:00,53,0.4716981132075472,0.2641509433962264,0.0566037735849056,0.6792452830188679,0.0,0.0,0.0,0.0,-0.2913344134181246,0.3259795947169811,0.2563063788679245,0.4177140235849057,19.509803921568626,995.0,321.0,18.77358490566038,0.0,0.0,15.15686274509804,3.980392156862745,0.3725490196078431,1
2025-05-12 01:00:00+09:00,52,0.4807692307692308,0.2692307692307692,0.0384615384615384,0.6923076923076923,-1.0,0.0090711175616836,0.0050798258345428,-0.0188679245283018,-0.3329113291446657,0.3320174773076922,0.2591203569230769,0.4088621753846154,35.23076923076923,1832.0,419.0,35.23076923076923,837.0,0.8412060301507538,25.28846153846154,9.461538461538462,0.4807692307692308,1
2025-05-12 02:00:00+09:00,54,0.5,0.2222222222222222,0.0555555555555555,0.7222222222222222,2.0,0.0192307692307692,-0.047008547008547,0.0384615384615384,-0.3660809839558271,0.3312628192592593,0.2577508216666666,0.4109863625925926,38.283018867924525,2029.0,514.0,37.57407407407408,197.0,0.107532751091703,35.22641509433962,2.849056603773585,0.2075471698113207,1
2025-05-12 03:00:00+09:00,30,0.5666666666666667,0.2,0.0,0.8,-24.0,0.0666666666666666,-0.0222222222222222,-0.4444444444444444,-0.4491774974080423,0.318702762,0.2522942923333333,0.4290029479999999,48.266666666666666,1448.0,712.0,48.266666666666666,-581.0,-0.2863479546574667,17.166666666666668,24.7,6.4,1
2025-05-12 04:00:00+09:00,50,0.42,0.24,0.0,0.76,20.0,-0.1466666666666666,0.0399999999999999,0.6666666666666666,-0.1250144522555638,0.3238645406,0.2627222936,0.4134131662,29.93877551020408,1467.0,577.0,29.34,19.0,0.0131215469613259,26.142857142857142,3.3877551020408165,0.4081632653061224,1
2025-05-12 05:00:00+09:00,41,0.6341463414634146,0.2790697674418604,0.0232558139534883,0.6976744186046512,-9.0,0.2141463414634146,0.0390697674418604,-0.18,-0.3028276716007007,0.3236312711627906,0.2692916158139534,0.4070771090697675,16.414634146341463,673.0,355.0,16.414634146341463,-794.0,-0.5412406271301977,15.804878048780488,0.4634146341463415,0.1463414634146341,1
2025-05-12 06:00:00+09:00,43,0.3953488372093023,0.2790697674418604,0.0232558139534883,0.6976744186046512,2.0,-0.2387975042541123,0.0,0.048780487804878,-0.1693677695246067,0.32976168,0.262615391627907,0.4076229313953488,10.857142857142856,456.0,317.0,10.604651162790695,-217.0,-0.3224368499257058,9.976190476190476,0.6666666666666666,0.2142857142857142,1
2025-05-12 07:00:00+09:00,80,0.45,0.15,0.0125,0.8375,37.0,0.0546511627906977,-0.1290697674418604,0.8604651162790697,-0.3247238275798736,0.312118170125,0.2522191235,0.4356627001250001,20.73076923076923,1617.0,638.0,20.2125,1161.0,2.546052631578948,15.666666666666666,3.0,2.0641025641025643,1
2025-05-12 08:00:00+09:00,52,0.5,0.3653846153846153,0.0192307692307692,0.6153846153846154,-28.0,0.0499999999999999,0.2153846153846153,-0.35,-0.3911334706712157,0.331288198076923,0.2679696163461538,0.400742183076923,44.10204081632653,2161.0,829.0,41.55769230769231,544.0,0.3364254792826221,6.816326530612245,23.59183673469388,13.693877551020408,1
2025-05-12 09:00:00+09:00,53,0.5471698113207547,0.320754716981132,0.0,0.6792452830188679,1.0,0.0471698113207547,-0.0446298984034833,0.0192307692307692,-0.3028268471166914,0.3326264833962263,0.2493495673584905,0.4180239441509433,12.596153846153848,655.0,156.0,12.358490566037736,-1506.0,-0.6968995835261453,12.096153846153848,0.173076923076923,0.3269230769230769,1
2025-05-12 10:00:00+09:00,49,0.4897959183673469,0.1632653061224489,0.0,0.8367346938775511,-4.0,-0.0573738929534077,-0.1574894108586831,-0.0754716981132075,-0.2855212172868718,0.3114949063265306,0.2591767079591837,0.4293283879591837,46.395833333333336,2227.0,818.0,45.44897959183673,1572.0,2.4,43.083333333333336,2.333333333333333,0.9791666666666666,1
2025-05-12 11:00:00+09:00,58,0.4137931034482758,0.2068965517241379,0.0,0.7931034482758621,9.0,-0.0760028149190711,0.0436312456016889,0.1836734693877551,-0.2011534553071372,0.3163058524137931,0.2667369249999999,0.4169572281034482,20.189655172413797,1171.0,283.0,20.189655172413797,-1056.0,-0.4741805118994162,19.29310344827586,0.6551724137931034,0.2413793103448276,1
2025-05-12 12:00:00+09:00,28,0.5357142857142857,0.3214285714285714,0.0,0.6785714285714286,-30.0,0.1219211822660099,0.1145320197044335,-0.5172413793103449,-0.4774544697720557,0.3129626475,0.2667112989285714,0.4203260439285713,56.07692307692307,1458.0,785.0,52.07142857142857,287.0,0.2450896669513236,53.42307692307692,2.3846153846153846,0.2692307692307692,1
2025-05-12 13:00:00+09:00,72,0.5,0.2777777777777778,0.0138888888888888,0.7083333333333334,44.0,-0.0357142857142857,-0.0436507936507936,1.5714285714285714,-0.2354314558033366,0.3246777370833333,0.2612994640277777,0.4140227925,11.13888888888889,802.0,139.0,11.13888888888889,-656.0,-0.4499314128943759,10.48611111111111,0.375,0.2777777777777778,1
