timestamp,volume,negative_rate,stance_against_rate,stance_favor_rate,stance_neutral_rate,delta_volume,delta_negative_rate,delta_against_rate,delta_volume_rate,sentiment_avg_score,stance_against_mean,stance_favor_mean,stance_neutral_mean,is_controversy
2023-12-24 23:00:00+09:00,110,0.1363636363636363,0.1441441441441441,0.1351351351351351,0.7207207207207207,0.0,0.0,0.0,0.0,0.3323973642299287,0.2957109389189189,0.3001271755855855,0.4041618852252251,0
2023-12-25 00:00:00+09:00,80,0.1375,0.1234567901234567,0.1111111111111111,0.7654320987654321,-30.0,0.0011363636363637,-0.0206873540206873,-0.2727272727272727,0.3496759020131266,0.2855850565432098,0.2973297301234567,0.4170852120987654,0
2023-12-25 01:00:00+09:00,44,0.2045454545454545,0.1363636363636363,0.1818181818181818,0.6818181818181818,-36.0,0.0670454545454544,0.0129068462401795,-0.45,0.2229942700465802,0.2953745156818182,0.3027392122727273,0.4018862854545453,0
2023-12-25 02:00:00+09:00,34,0.2352941176470588,0.2,0.0285714285714285,0.7714285714285715,-10.0,0.0307486631016042,0.0636363636363636,-0.2272727272727272,0.2614531760469878,0.2929887614285714,0.3017048702857142,0.4053063642857142,0
2023-12-25 03:00:00+09:00,13,0.2307692307692307,0.2857142857142857,0.0,0.7142857142857143,-21.0,-0.004524886877828,0.0857142857142856,-0.6176470588235294,-0.0373601032354469,0.3083037821428572,0.2908900192857143,0.4008062150000001,0
2023-12-25 04:00:00+09:00,11,0.0909090909090909,0.2727272727272727,0.1818181818181818,0.5454545454545454,-2.0,-0.1398601398601398,-0.0129870129870129,-0.1538461538461538,0.2655074773779647,0.3249524809090909,0.3047148572727272,0.3703326709090909,0
2023-12-25 05:00:00+09:00,8,0.125,0.25,0.25,0.5,-3.0,0.0340909090909091,-0.0227272727272727,-0.2727272727272727,0.0756178723531775,0.33384162,0.2991894699999999,0.36696892125,0
2023-12-25 06:00:00+09:00,12,0.25,0.1666666666666666,0.3333333333333333,0.5,4.0,0.125,-0.0833333333333333,0.5,0.0521824826331188,0.3149034208333333,0.3192518458333334,0.3658447075,0
2023-12-25 07:00:00+09:00,24,0.3333333333333333,0.2083333333333333,0.1666666666666666,0.625,12.0,0.0833333333333333,0.0416666666666666,1.0,0.0603579152351206,0.3084515370833333,0.2907603995833333,0.4007880570833333,0
2023-12-25 08:00:00+09:00,34,0.1470588235294117,0.1142857142857142,0.2571428571428571,0.6285714285714286,10.0,-0.1862745098039216,-0.094047619047619,0.4166666666666667,0.3412045754026622,0.2990951677142858,0.3217330231428571,0.3791718097142857,0
2023-12-25 11:00:00+09:00,26,0.2692307692307692,0.2307692307692307,0.2307692307692307,0.5384615384615384,-8.0,0.1221719457013575,0.1164835164835165,-0.2352941176470588,0.0063020258138959,0.3235650342307692,0.3070361930769231,0.3693987657692308,0
2023-12-25 12:00:00+09:00,32,0.1875,0.21875,0.125,0.65625,6.0,-0.0817307692307692,-0.0120192307692307,0.2307692307692307,0.3218359511483868,0.2993327409375,0.297825765,0.40284148625,0
2023-12-25 13:00:00+09:00,23,0.0,0.4347826086956521,0.0869565217391304,0.4782608695652174,-9.0,-0.1875,0.2160326086956521,-0.28125,0.2693091583509079,0.3238997830434783,0.2935427760869565,0.3825574421739129,0
2023-12-25 14:00:00+09:00,23,0.1739130434782608,0.217391304347826,0.217391304347826,0.5652173913043478,0.0,0.1739130434782608,-0.217391304347826,0.0,0.1913513790249177,0.3092759008695652,0.3184447491304347,0.37227934,0
2023-12-25 15:00:00+09:00,16,0.1875,0.1764705882352941,0.2352941176470588,0.5882352941176471,-7.0,0.0135869565217391,-0.0409207161125319,-0.3043478260869565,0.1824785466785268,0.3239002170588235,0.3061067970588235,0.36999297,0
2023-12-25 16:00:00+09:00,20,0.1,0.2,0.0,0.8,4.0,-0.0875,0.0235294117647058,0.25,0.3217015254078433,0.303609905,0.282633002,0.4137571005,0
2023-12-25 17:00:00+09:00,20,0.1,0.25,0.15,0.6,0.0,0.0,0.0499999999999999,0.0,0.2975344280712306,0.2951213175,0.3157284809999999,0.3891502145,0
2023-12-25 18:00:00+09:00,31,0.1290322580645161,0.3548387096774194,0.1290322580645161,0.5161290322580645,11.0,0.029032258064516,0.1048387096774193,0.55,0.2221754364098512,0.3197244474193549,0.2954410525806452,0.3848345006451613,0
2023-12-25 19:00:00+09:00,32,0.09375,0.21875,0.125,0.65625,1.0,-0.0352822580645161,-0.1360887096774193,0.032258064516129,0.1813526590121909,0.3035407825,0.291936345625,0.4045228684374999,0
2023-12-25 20:00:00+09:00,52,0.0576923076923076,0.1296296296296296,0.074074074074074,0.7962962962962963,20.0,-0.0360576923076924,-0.0891203703703703,0.625,0.3937569178869362,0.2982138559259259,0.2789714509259259,0.4228146874074073,0
2023-12-25 21:00:00+09:00,43,0.1395348837209302,0.1627906976744186,0.1162790697674418,0.7209302325581395,-9.0,0.0818425760286226,0.0331610680447889,-0.173076923076923,0.2770038649445226,0.3080607695348837,0.2751745297674419,0.4167647046511628,0
2023-12-25 22:00:00+09:00,25,0.08,0.28,0.12,0.6,-18.0,-0.0595348837209302,0.1172093023255814,-0.4186046511627907,0.4392688284581527,0.3047599668,0.3065778044,0.388662232,0
2023-12-25 23:00:00+09:00,27,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.6666666666666666,2.0,0.0311111111111111,-0.1688888888888889,0.08,0.3422778526588378,0.2923555533333333,0.3121585662962963,0.3954858737037036,0
