timestamp,volume,negative_rate,stance_against_rate,stance_favor_rate,stance_neutral_rate,delta_volume,delta_negative_rate,delta_against_rate,delta_volume_rate,sentiment_avg_score,stance_against_mean,stance_favor_mean,stance_neutral_mean
2022-12-01 00:00:00+09:00,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1485902294516564,0.4143502,0.22590855,0.35974127
2022-12-01 02:00:00+09:00,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2101839641109109,0.3840487,0.28875401,0.32719732
2022-12-01 05:00:00+09:00,1,0.0,0.0,0.0,1.0,-1.0,0.0,-1.0,-0.5,0.9812727801036092,0.25344583,0.2689106,0.47764355
2022-12-01 06:00:00+09:00,3,0.0,0.3333333333333333,0.0,0.6666666666666666,2.0,0.0,0.3333333333333333,2.0,0.6597350404287379,0.34150823999999996,0.18895486000000003,0.4695368766666667
2022-12-01 08:00:00+09:00,2,0.0,0.3333333333333333,0.0,0.6666666666666666,-1.0,0.0,0.0,-0.3333333333333333,0.4323576449727019,0.29984753000000003,0.2611685266666666,0.43898394999999996
2022-12-01 09:00:00+09:00,1,0.0,1.0,0.0,0.0,-1.0,0.0,0.6666666666666667,-0.5,-0.0959854796528816,0.4031674,0.2797407,0.3170919
2022-12-01 10:00:00+09:00,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0438340529799462,0.36302665,0.3266399,0.31033343
2022-12-01 11:00:00+09:00,3,0.3333333333333333,0.0,0.0,1.0,2.0,0.3333333333333333,-1.0,2.0,0.2491447784317036,0.26967729333333335,0.21368727,0.5166354200000001
2022-12-01 12:00:00+09:00,5,0.2,0.6,0.0,0.4,2.0,-0.1333333333333333,0.6,0.6666666666666666,0.2020072827348485,0.366112292,0.26313988000000005,0.370747818
2022-12-01 13:00:00+09:00,5,0.2,0.0,0.0,1.0,0.0,0.0,-0.6,0.0,0.35840853783302,0.29182273799999997,0.187807776,0.520369494
2022-12-01 14:00:00+09:00,1,0.0,0.0,0.0,1.0,-4.0,-0.2,0.0,-0.8,0.3412812016904355,0.2529882,0.22187883,0.52513295
2022-12-01 15:00:00+09:00,3,0.0,0.3333333333333333,0.0,0.6666666666666666,2.0,0.0,0.3333333333333333,2.0,0.7335036946072554,0.2894957266666667,0.25137784,0.45912644333333336
2022-12-01 16:00:00+09:00,4,0.25,0.25,0.0,0.75,1.0,0.25,-0.08333333333333331,0.3333333333333333,0.32235422055237,0.29224155500000004,0.24381469750000004,0.46394377
2022-12-01 17:00:00+09:00,8,0.25,0.25,0.0,0.75,4.0,0.0,0.0,1.0,-0.0355088066717144,0.32381566125,0.23096730375000002,0.44521703375
2022-12-01 18:00:00+09:00,8,0.125,0.5,0.0,0.5,0.0,-0.125,0.25,0.0,0.1565078578714747,0.36907381875,0.23817445999999998,0.3927517125
2022-12-01 19:00:00+09:00,5,0.0,0.4,0.0,0.6,-3.0,-0.125,-0.09999999999999998,-0.375,0.3059315126389265,0.34271684599999996,0.21853461200000002,0.438748526
2022-12-01 20:00:00+09:00,6,0.0,0.14285714285714285,0.0,0.8571428571428571,1.0,0.0,-0.2571428571428572,0.2,0.4051782248009529,0.29106071857142857,0.26018242142857145,0.44875687571428574
2022-12-01 21:00:00+09:00,11,0.0909090909090909,0.36363636363636365,0.0,0.6363636363636364,5.0,0.0909090909090909,0.2207792207792208,0.8333333333333334,0.3358450537886133,0.3306076209090909,0.2684838618181818,0.4009085145454545
2022-12-01 22:00:00+09:00,8,0.125,0.25,0.0,0.75,-3.0,0.0340909090909091,-0.11363636363636365,-0.2727272727272727,0.5043398424750194,0.3164643275,0.2756974175,0.40783827
2022-12-01 23:00:00+09:00,14,0.0714285714285714,0.14285714285714285,0.0,0.8571428571428571,6.0,-0.0535714285714286,-0.10714285714285715,0.75,0.5353222676453048,0.296645565,0.2503264092857143,0.45302802357142863
2022-12-02 21:00:00+09:00,11,0.2727272727272727,0.18181818181818182,0.0,0.8181818181818182,-3.0,0.2012987012987013,0.038961038961038974,-0.21428571428571427,0.2055286396167834,0.31416350454545455,0.24161935909090912,0.44421714000000007
2022-12-02 22:00:00+09:00,66,0.1212121212121212,0.16666666666666666,0.06060606060606061,0.7727272727272727,55.0,-0.1515151515151515,-0.015151515151515166,5.0,0.4360605003541533,0.30611748196969696,0.24561236893939392,0.44827015212121213
2022-12-02 23:00:00+09:00,39,0.1025641025641025,0.28205128205128205,0.02564102564102564,0.6923076923076923,-27.0,-0.018648018648018697,0.11538461538461539,-0.4090909090909091,0.3936520133268996,0.3190600053846154,0.2500640187179487,0.43087597333333333
2022-12-03 11:00:00+09:00,1,0.0,1.0,0.0,0.0,-38.0,-0.1025641025641025,0.717948717948718,-0.9743589743589743,-0.139390092343092,0.43956488,0.19920014,0.36123496
2022-12-03 12:00:00+09:00,4,0.25,0.25,0.0,0.75,3.0,0.25,-0.75,3.0,0.4058879773947411,0.33361215,0.2501419975,0.4162458475
2022-12-03 13:00:00+09:00,6,0.0,0.5,0.0,0.5,2.0,-0.25,0.25,0.5,0.4692022467497736,0.33257397333333333,0.2881348733333333,0.3792911483333334
2022-12-03 14:00:00+09:00,8,0.0,0.25,0.0,0.75,2.0,0.0,-0.25,0.3333333333333333,0.5995857475791126,0.28278921625,0.23767116500000002,0.47953962250000004
2022-12-03 15:00:00+09:00,2,0.0,0.0,0.0,1.0,-6.0,0.0,-0.25,-0.75,0.8939041834091769,0.29823512500000005,0.24825614499999998,0.45350866
