timestamp,volume,negative_rate,stance_against_rate,stance_favor_rate,stance_neutral_rate,delta_volume,delta_negative_rate,delta_against_rate,delta_volume_rate,sentiment_avg_score,stance_against_mean,stance_favor_mean,stance_neutral_mean
2023-03-19 01:00:00+09:00,93,0.1075268817204301,0.34,0.15,0.51,0.0,0.0,0.0,0.0,0.3434540023450972,0.3298569695,0.2992199792,0.3709230428
2023-03-19 02:00:00+09:00,23,0.1304347826086956,0.5,0.041666666666666664,0.4583333333333333,-70.0,0.022907900888265498,0.15999999999999998,-0.7526881720430108,0.2793259966856568,0.33523756625,0.28060740874999995,0.3841550308333333
2023-03-19 03:00:00+09:00,56,0.0714285714285714,0.5178571428571429,0.21428571428571427,0.26785714285714285,33.0,-0.059006211180124196,0.017857142857142905,1.434782608695652,0.3256953146441707,0.35621493321428577,0.3150676439285714,0.3287174219642857
2023-03-19 04:00:00+09:00,3,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,-53.0,0.2619047619047619,-0.1845238095238096,-0.9464285714285714,0.131532077716353,0.31929870666666665,0.25790890333333333,0.4227923633333333
2023-03-19 05:00:00+09:00,70,0.0857142857142857,0.3333333333333333,0.1527777777777778,0.5138888888888888,67.0,-0.24761904761904763,0.0,22.333333333333332,0.3199702989934141,0.32401249819444444,0.2933300740277778,0.3826574261111111
2023-03-19 07:00:00+09:00,84,0.119047619047619,0.47126436781609193,0.12643678160919541,0.40229885057471265,14.0,0.0333333333333333,0.13793103448275862,0.2,0.2497146120067451,0.332974545862069,0.30211234241379314,0.36491310816091954
2023-03-19 09:00:00+09:00,93,0.075268817204301,0.39361702127659576,0.13829787234042554,0.46808510638297873,9.0,-0.043778801843318005,-0.07764734653949618,0.10714285714285714,0.4392696245383977,0.3351961182978724,0.2925036682978724,0.37230020755319143
2023-03-19 13:00:00+09:00,96,0.0625,0.32653061224489793,0.14285714285714285,0.5306122448979592,3.0,-0.012768817204300995,-0.06708640903169782,0.03225806451612903,0.3349787370160422,0.3239809897959184,0.28618349408163263,0.3898355127551021
2023-03-19 15:00:00+09:00,77,0.0649350649350649,0.35802469135802467,0.1111111111111111,0.5308641975308642,-19.0,0.002435064935064901,0.03149407911312674,-0.19791666666666666,0.4419554727882101,0.33335999925925924,0.2768145446913581,0.3898254585185185
2023-03-19 17:00:00+09:00,89,0.1123595505617977,0.2777777777777778,0.1,0.6222222222222222,12.0,0.04742448562673279,-0.08024691358024688,0.15584415584415584,0.2752814531869566,0.30810078044444444,0.2821914978888888,0.40970771611111106
2023-03-19 19:00:00+09:00,81,0.074074074074074,0.3132530120481928,0.18072289156626506,0.5060240963855421,-8.0,-0.038285476487723694,0.03547523427041499,-0.0898876404494382,0.3934392059075994,0.3260971759036145,0.29413723012048193,0.37976559144578315
2023-03-19 21:00:00+09:00,100,0.08,0.3465346534653465,0.13861386138613863,0.5148514851485149,19.0,0.005925925925926001,0.03328164141715373,0.2345679012345679,0.3586710127333345,0.32319760247524754,0.28816512366336633,0.3886372796039603
2023-03-19 23:00:00+09:00,17,0.0588235294117647,0.3888888888888889,0.2777777777777778,0.3333333333333333,-83.0,-0.021176470588235304,0.042354235423542386,-0.83,0.5441006104552394,0.3057837755555555,0.31259293277777783,0.3816232877777777
2023-03-20 00:00:00+09:00,1,0.0,0.0,0.0,1.0,-16.0,-0.0588235294117647,-0.3888888888888889,-0.9411764705882353,-0.0448262020945549,0.28577796,0.20293242,0.5112896
2023-03-20 01:00:00+09:00,89,0.0337078651685393,0.5111111111111111,0.12222222222222222,0.36666666666666664,88.0,0.0337078651685393,0.5111111111111111,88.0,0.4058036828335996,0.354376424,0.2916309795555555,0.35399258977777776
2023-03-20 02:00:00+09:00,5,0.0,0.0,0.6,0.4,-84.0,-0.0337078651685393,-0.5111111111111111,-0.9438202247191011,0.4124450646340847,0.32277805,0.336354728,0.34086722
2023-03-20 03:00:00+09:00,102,0.0490196078431372,0.5480769230769231,0.16346153846153846,0.28846153846153844,97.0,0.0490196078431372,0.5480769230769231,19.4,0.4133489956282294,0.3578299241346154,0.30207337336538465,0.3400967059615384
2023-03-20 04:00:00+09:00,2,0.0,0.0,1.0,0.0,-100.0,-0.0490196078431372,-0.5480769230769231,-0.9803921568627451,0.4561353501630947,0.332189415,0.36947034999999995,0.298340275
2023-03-20 05:00:00+09:00,80,0.025,0.35714285714285715,0.11904761904761904,0.5238095238095238,78.0,0.025,0.35714285714285715,39.0,0.4720875745842932,0.3247075222619048,0.3012877092857143,0.37400476583333336
2023-03-20 07:00:00+09:00,83,0.072289156626506,0.3253012048192771,0.10843373493975904,0.5662650602409639,3.0,0.04728915662650599,-0.03184165232358005,0.0375,0.4719692608166251,0.3061707869879518,0.2944623304819277,0.3993668784337349
2023-03-20 09:00:00+09:00,100,0.12,0.36893203883495146,0.11650485436893204,0.5145631067961165,17.0,0.047710843373494,0.04363083401567436,0.20481927710843373,0.3502605417969374,0.3276257048543689,0.28632389514563106,0.38605040126213586
2023-03-20 11:00:00+09:00,99,0.0606060606060606,0.2912621359223301,0.20388349514563106,0.5048543689320388,-1.0,-0.059393939393939395,-0.07766990291262138,-0.01,0.3734564969171454,0.3307647886407767,0.30209165456310677,0.36714355194174764
2023-03-20 13:00:00+09:00,77,0.0909090909090909,0.22784810126582278,0.13924050632911392,0.6329113924050633,-22.0,0.030303030303030297,-0.0634140346565073,-0.2222222222222222,0.3977902436295901,0.3096015521518987,0.28421771696202536,0.4061807281012658
2023-03-20 17:00:00+09:00,76,0.0921052631578947,0.2125,0.125,0.6625,-1.0,0.0011961722488038062,-0.015348101265822783,-0.012987012987012988,0.4512508578845883,0.307619162625,0.284972539,0.407408295875
