timestamp,volume,negative_rate,stance_against_rate,stance_favor_rate,stance_neutral_rate,delta_volume,delta_negative_rate,delta_against_rate,delta_volume_rate,sentiment_avg_score,stance_against_mean,stance_favor_mean,stance_neutral_mean
2023-05-03 09:00:00+09:00,2,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,-0.0937664569355547,0.35139248,0.30539878,0.34320876
2023-05-03 10:00:00+09:00,3,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,-0.5,0.5,0.4708011579156542,0.30281657,0.3309671833333333,0.36621628
2023-05-03 12:00:00+09:00,3,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,-0.3333333333333333,0.6666666666666666,0.0,0.1237106323242187,0.3375816866666667,0.28148918,0.38092916
2023-05-03 13:00:00+09:00,7,0.1428571428571428,0.42857142857142855,0.14285714285714285,0.42857142857142855,4.0,0.1428571428571428,-0.23809523809523808,1.3333333333333333,0.5137051277062191,0.33953049142857145,0.28926870428571433,0.37120079428571423
2023-05-03 14:00:00+09:00,5,0.0,0.2,0.0,0.8,-2.0,-0.1428571428571428,-0.22857142857142854,-0.2857142857142857,0.2497376517741941,0.35245097799999997,0.23378445399999997,0.41376455199999995
2023-05-03 15:00:00+09:00,4,0.75,0.25,0.0,0.75,-1.0,0.75,0.04999999999999999,-0.2,-0.598178302985616,0.27114703500000004,0.24599914,0.48285382
2023-05-03 16:00:00+09:00,1,0.0,1.0,0.0,0.0,-3.0,-0.75,0.75,-0.75,-0.0496367961168289,0.3697153,0.29111272,0.33917198
2023-05-03 17:00:00+09:00,4,0.0,0.25,0.0,0.75,3.0,0.0,-0.75,3.0,0.5179108750307934,0.32420616999999996,0.242565335,0.4332285
2023-05-03 18:00:00+09:00,4,0.25,0.75,0.0,0.25,0.0,0.25,0.5,0.0,0.0748786522308364,0.34771093750000004,0.26654976249999995,0.38573932
2023-05-03 19:00:00+09:00,6,0.0,0.16666666666666666,0.0,0.8333333333333334,2.0,-0.25,-0.5833333333333334,0.5,0.3522125068799748,0.326869695,0.25452659333333333,0.4186037016666666
2023-05-03 20:00:00+09:00,9,0.2222222222222222,0.2222222222222222,0.0,0.7777777777777778,3.0,0.2222222222222222,0.05555555555555555,0.5,0.2063473131274804,0.31994687333333327,0.2860690488888889,0.3939840633333333
