timestamp,count,avg_score,negative_rate
2022-12-02 12:00:00+00:00,11,-7.363636363636363,1.0
2022-12-02 13:00:00+00:00,66,-9.954545454545455,0.9696969696969697
2022-12-02 14:00:00+00:00,39,-11.307692307692308,1.0
