timestamp,volume,negative_rate,stance_against_rate,stance_favor_rate,stance_neutral_rate,delta_volume,delta_negative_rate,delta_against_rate,delta_volume_rate,sentiment_avg_score,stance_against_mean,stance_favor_mean,stance_neutral_mean,avg_engagement,total_engagement,max_engagement,engagement_rate,delta_engagement,delta_engagement_rate,avg_like_count,avg_retweet_count,avg_reply_count
2023-03-19 01:00:00+09:00,93,0.1075268817204301,0.34,0.15,0.51,0.0,0.0,0.0,0.0,0.3434540023450972,0.3298569695,0.2992199792,0.3709230428,20.14864864864865,1491.0,259.0,16.032258064516128,0.0,0.0,14.094594594594595,4.445945945945946,1.6081081081081081
2023-03-19 02:00:00+09:00,23,0.1304347826086956,0.5,0.041666666666666664,0.4583333333333333,-70.0,0.022907900888265498,0.15999999999999998,-0.7526881720430108,0.2793259966856568,0.33523756625,0.28060740874999995,0.3841550308333333,27.944444444444443,503.0,327.0,21.869565217391305,-988.0,-0.6626425217974514,23.333333333333332,3.5,1.1111111111111112
2023-03-19 03:00:00+09:00,56,0.0714285714285714,0.5178571428571429,0.21428571428571427,0.26785714285714285,33.0,-0.059006211180124196,0.017857142857142905,1.434782608695652,0.3256953146441707,0.35621493321428577,0.3150676439285714,0.3287174219642857,4.666666666666667,210.0,57.0,3.75,-293.0,-0.5825049701789264,3.7333333333333334,0.5333333333333333,0.4
2023-03-19 04:00:00+09:00,3,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,-53.0,0.2619047619047619,-0.1845238095238096,-0.9464285714285714,0.131532077716353,0.31929870666666665,0.25790890333333333,0.4227923633333333,0.0,0.0,0.0,0.0,-210.0,-1.0,0.0,0.0,0.0
2023-03-19 05:00:00+09:00,70,0.0857142857142857,0.3333333333333333,0.1527777777777778,0.5138888888888888,67.0,-0.24761904761904763,0.0,22.333333333333332,0.3199702989934141,0.32401249819444444,0.2933300740277778,0.3826574261111111,53.5,3103.0,795.0,44.32857142857143,3103.0,0.0,40.310344827586206,4.827586206896552,8.362068965517242
2023-03-19 07:00:00+09:00,84,0.119047619047619,0.47126436781609193,0.12643678160919541,0.40229885057471265,14.0,0.0333333333333333,0.13793103448275862,0.2,0.2497146120067451,0.332974545862069,0.30211234241379314,0.36491310816091954,6.927272727272728,381.0,113.0,4.535714285714286,-2722.0,-0.8772155978085724,6.163636363636364,0.38181818181818183,0.38181818181818183
2023-03-19 09:00:00+09:00,93,0.075268817204301,0.39361702127659576,0.13829787234042554,0.46808510638297873,9.0,-0.043778801843318005,-0.07764734653949618,0.10714285714285714,0.4392696245383977,0.3351961182978724,0.2925036682978724,0.37230020755319143,31.104477611940297,2084.0,353.0,22.408602150537636,1703.0,4.469816272965879,22.970149253731343,6.91044776119403,1.2238805970149254
2023-03-19 13:00:00+09:00,96,0.0625,0.32653061224489793,0.14285714285714285,0.5306122448979592,3.0,-0.012768817204300995,-0.06708640903169782,0.03225806451612903,0.3349787370160422,0.3239809897959184,0.28618349408163263,0.3898355127551021,13.984615384615386,909.0,327.0,9.46875,-1175.0,-0.5638195777351248,6.138461538461539,5.430769230769231,2.4153846153846152
2023-03-19 15:00:00+09:00,77,0.0649350649350649,0.35802469135802467,0.1111111111111111,0.5308641975308642,-19.0,0.002435064935064901,0.03149407911312674,-0.19791666666666666,0.4419554727882101,0.33335999925925924,0.2768145446913581,0.3898254585185185,31.054545454545455,1708.0,522.0,22.181818181818183,799.0,0.878987898789879,27.963636363636365,2.8181818181818183,0.2727272727272727
2023-03-19 17:00:00+09:00,89,0.1123595505617977,0.2777777777777778,0.1,0.6222222222222222,12.0,0.04742448562673279,-0.08024691358024688,0.15584415584415584,0.2752814531869566,0.30810078044444444,0.2821914978888888,0.40970771611111106,12.783333333333333,767.0,128.0,8.617977528089888,-941.0,-0.5509367681498829,10.85,1.2833333333333334,0.65
2023-03-19 19:00:00+09:00,81,0.074074074074074,0.3132530120481928,0.18072289156626506,0.5060240963855421,-8.0,-0.038285476487723694,0.03547523427041499,-0.0898876404494382,0.3934392059075994,0.3260971759036145,0.29413723012048193,0.37976559144578315,45.60714285714286,2554.0,581.0,31.530864197530864,1787.0,2.3298565840938723,25.446428571428573,8.303571428571429,11.857142857142858
2023-03-19 21:00:00+09:00,100,0.08,0.3465346534653465,0.13861386138613863,0.5148514851485149,19.0,0.005925925925926001,0.03328164141715373,0.2345679012345679,0.3586710127333345,0.32319760247524754,0.28816512366336633,0.3886372796039603,10.938271604938272,886.0,172.0,8.86,-1668.0,-0.6530931871574002,8.679012345679013,0.7283950617283951,1.5308641975308641
2023-03-19 23:00:00+09:00,17,0.0588235294117647,0.3888888888888889,0.2777777777777778,0.3333333333333333,-83.0,-0.021176470588235304,0.042354235423542386,-0.83,0.5441006104552394,0.3057837755555555,0.31259293277777783,0.3816232877777777,23.692307692307693,308.0,116.0,18.11764705882353,-578.0,-0.6523702031602708,18.923076923076923,4.230769230769231,0.5384615384615384
2023-03-20 00:00:00+09:00,1,0.0,0.0,0.0,1.0,-16.0,-0.0588235294117647,-0.3888888888888889,-0.9411764705882353,-0.0448262020945549,0.28577796,0.20293242,0.5112896,1.0,1.0,1.0,1.0,-307.0,-0.9967532467532467,1.0,0.0,0.0
2023-03-20 01:00:00+09:00,89,0.0337078651685393,0.5111111111111111,0.12222222222222222,0.36666666666666664,88.0,0.0337078651685393,0.5111111111111111,88.0,0.4058036828335996,0.354376424,0.2916309795555555,0.35399258977777776,36.84146341463415,3021.0,915.0,33.943820224719104,3020.0,3020.0,18.0,12.841463414634147,6.0
