date,id,url,content,user,user_displayname,reply_count,retweet_count,like_count,sentiment_score,is_negative
2022-12-03 23:19:04+00:00,1599181453278969858,https://x.com/kuretake_kazuki/status/1599181453278969858,"サッカー日本代表の田中碧選手と三苫薫選手の育った街として話題になった鷺沼。
務めていた会社のサークル活動でフロンタウンさぎぬまでフットサルをしていたことを思い出しました。",kuretake_kazuki,榊原 一樹(くれたけ心理相談室 札幌支部),0.0,3.0,51.0,-21,True
2022-12-04 02:10:11+00:00,1599224517758705664,https://x.com/connie1018/status/1599224517758705664,中国は競技者人口多くても比率が低かったりするのかしら。確かに競技者人口より、周りでサッカーやってる人が多い方がサッカー環境としては良い気がする。競技人口比率高いから三苫選手と田中選手が幼馴染とかが起こるわけだし。,connie1018,connie1018,0.0,0.0,1.0,-20,True
2022-12-04 03:02:45+00:00,1599237744160800768,https://x.com/ROLEXTopsecret1/status/1599237744160800768,"1.88ミリの奇跡
一円玉の厚みが1.5ミリだからいかに薫ちゃんのアシストが凄いか分かるよね
なんかこのタイトルで映画になっても良いよね
ルカモドリッチが日本(アビスパ福岡かサガン鳥栖か大分トリニータ)に来て三苫薫がレアルマドリードに移籍すればベストだね
#三苫薫 #サッカー",ROLEXTopsecret1,潤一朗猫にシュシュ❁,1.0,4.0,268.0,-7,True
2022-12-04 03:23:22+00:00,1599242933454385152,https://x.com/connie1018/status/1599242933454385152,古い話で横浜ベイスターズに大魔神佐々木がいた時、相手チームに「8回迄に試合決めないと9回佐々木が出てきて終わる」と思わせて采配に焦りや狂いを生じさせたみたいに、5人交代制だと「三苫前」「三苫後」の騙し合いでこちらのペースに巻き込めそう,connie1018,connie1018,0.0,0.0,2.0,-22,True
2022-12-04 03:53:35+00:00,1599250536569929728,https://x.com/Toka_free/status/1599250536569929728,三苫さんはスーパーサブ扱いでよくないか？,Toka_free,トーカ☆。.:＊・゜,0.0,0.0,2.0,-4,True
2022-12-04 03:55:19+00:00,1599250976044912640,https://x.com/dhalchan/status/1599250976044912640,流行りにのっかるぞ巡礼じゃぞ、漢字が違うのはもう気にしないぞ　実は世界最高齢のおばあちゃんが住んでたとこじゃぞ　,,,,,,-17,True
2022-12-04 04:23:29+00:00,1599258060878675968,https://x.com/rtr_xxx_tb/status/1599258060878675968,今なら三苫選手もらえるって(笑)おもろ,rtr_xxx_tb,るたる,0.0,0.0,0.0,-2,True
2022-12-04 04:24:23+00:00,1599258288159608832,https://x.com/sorahikaru/status/1599258288159608832,"三苫
すごいよ",sorahikaru,渡部薫@AIに良心を。,0.0,0.0,0.0,-1,True
2022-12-04 04:55:58+00:00,1599266239024861184,https://x.com/bokaboka1012/status/1599266239024861184,"いっちゃく先生が「わしゃボートの三苫さんしか知らん」って言うの好き。
@icchaku_boat",bokaboka1012,たいぞー,1.0,0.0,0.0,-4,True
2022-12-04 05:30:00+00:00,1599274801389977600,https://x.com/tweetsoku1/status/1599274801389977600,"サッカー日本代表に腐女子が大注目！ 三苫薫と田中碧の尊い行動に「熱いぜ～」 
tweetsoku.com/2022/12/04/%e3
…",tweetsoku1,ツイッター速報〜BreakingNews,2.0,5.0,29.0,-16,True
2022-12-04 05:45:42+00:00,1599278752952819713,https://x.com/cheross_anatano/status/1599278752952819713,"元イングランド代表が、三苫の１ミリ判定を『「交通監視員が『タイヤが0.00001ミリ線を越えていたので罰金を科します』と言うのと同じだ。それがどんな気持ちか皆分かるだろう」とたとえ話でVARの廃止を力説』。

ネット民特有の話のすり替えじゃねぇかw  アホは発言すな。

 
approach.yahoo.co.jp/r/QUyHCH?src=h
…",cheross_anatano,貴方野チェロス『ュロ』でなく『ェロ』なもんで,6.0,3.0,73.0,-20,True
2022-12-04 06:18:14+00:00,1599286941668999168,https://x.com/yebisu_math/status/1599286941668999168,三苫選手がスペイン戦で残したサッカーボールの体積は、ボールの0.0005%,yebisu_math,ゑびす,1.0,38.0,310.0,-7,True
2022-12-04 06:27:16+00:00,1599289213396320256,https://x.com/dz22DW77VPvKJI4/status/1599289213396320256,"アルゼンチンvsオーストラリアを観た。メッシってボール持って動かずに立っていても、誰も動けないの、すごいな！オーストラリア1点取ったね、おめでとう(^^)/
因みに、三苫のアレは1.88ミリだったとか、テクノロジーの勝利だ....",dz22DW77VPvKJI4,eddie,0.0,1.0,3.0,-4,True
2022-12-04 06:45:31+00:00,1599293807446884352,https://x.com/KoalaEnglish180/status/1599293807446884352,三苫選手と学ぶ！可能性・推量を表す助動詞,KoalaEnglish180,こあたんこあらの学校,150.0,0.0,0.0,-7,True
2022-12-04 06:59:12+00:00,1599297249829613569,https://x.com/nancyyacht/status/1599297249829613569,"暇すぎて三苫さんのスタンプ作りました。
雑ですね。
#三苫選手 
#あきらめない
#フォートナイトいつできるのよ",nancyyacht,なんしよーと ᶘ ᵒᴥᵒᶅomg,2.0,0.0,8.0,-7,True
2022-12-04 07:28:57+00:00,1599304735827582981,https://x.com/mayumihayashi/status/1599304735827582981,"田中選手と三苫選手、そんなこと言い合ってたのかー「よくいたお前」「来ると思ってた」
個人的には堂安選手の「俺のコースなんで」が一番インパクトがあった。",mayumihayashi,Hayashima,0.0,0.0,0.0,-9,True
2022-12-04 07:40:47+00:00,1599307713556512770,https://x.com/ShiomiKohei/status/1599307713556512770,"三苫さんが大学に入ったことを、この記事を読むまで必要の無い「寄り道」だと思っていました。筑波大の体育学類だからこそ学べたということもあるだろうな、と。
number.bunshun.jp/articles/-/855
…",ShiomiKohei,Shiomi,0.0,0.0,2.0,-18,True
2022-12-04 07:41:49+00:00,1599307975470247936,https://x.com/heipooGUMi/status/1599307975470247936,三苫の1mmもびっくりでしたが、今日ベッドから1mmも動かずグータラしてる。,heipooGUMi,ヘイポまる,0.0,0.0,5.0,-5,True
2022-12-04 07:46:49+00:00,1599309234197315584,https://x.com/nodrumnolife/status/1599309234197315584,本日のパーソナルトレーニング。前田、伊東、三苫のスプリントをイメージしながら、1時間強トレーニングしました ,,,,,,-7,True
2022-12-04 08:23:13+00:00,1599318391206031360,https://x.com/chita_shima/status/1599318391206031360,"ワールドカップ日本代表、奇跡の場面描いてみた
三苫かっこいい

#ワールドカップ日本代表イラスト
#ワールドカップイラスト
#三笘薫
#サッカーイラスト
#日本vsスペイン",chita_shima,嶋ちたけ,0.0,1.0,7.0,-11,True
