date,id,url,content,user,user_displayname,reply_count,retweet_count,like_count,sentiment_score,is_negative
2022-12-02 12:10:26+00:00,1598650799445651458,https://x.com/gakushin_kai/status/1598650799445651458,"まだ面談は続いているのですが…概ね終わったので、次は新年度に向けての準備を始めます
Ｗ杯スペイン撃破の歓喜の中、私たちにも歓喜の瞬間は訪れたりしています。しかし…これからが勝負という受験生が多いので、ゴールラインギリギリでの三苫選手のアシストのように…最後まで諦めずゴール支援",gakushin_kai,學進会,0.0,0.0,2.0,-14,True
2022-12-02 12:15:26+00:00,1598652057292279808,https://x.com/soga99/status/1598652057292279808,三苫のアシストパスのライン際の写真と解説ばっかり目に入ってきてて、バスケの時バグりそう,soga99,曽川 拓哉｜Takuya Sogawa,0.0,0.0,1.0,-10,True
2022-12-02 12:31:22+00:00,1598656066589323265,https://x.com/phinloda/status/1598656066589323265,"サッカーワールドカップの日本vsスペイン戦のVAR判定で盛り上がっていたようだが、三苫選手が蹴る瞬間の画像を分析した結果mm単位で残っているという判定のようだ。
4年後のVAR判定はμm単位の判定が出るようになっているかもしれない。",phinloda,Phinloda,0.0,0.0,1.0,-20,True
2022-12-02 12:46:27+00:00,1598659862665527296,https://x.com/0914sobt/status/1598659862665527296,"三苫の1ミリ

またまた
流行語狙えそうなの出たな",0914sobt,やすりん,0.0,0.0,7.0,-3,True
2022-12-02 12:47:47+00:00,1598660197157068801,https://x.com/mainichi7/status/1598660197157068801,三苫選手良かったね,mainichi7,︎✿しるみ2025︎✿,0.0,0.0,1.0,-1,True
2022-12-02 12:52:23+00:00,1598661354868846592,https://x.com/reo00mok/status/1598661354868846592,三苫の1mmってコンドームみたいだからやめて欲しいな,reo00mok,レオレオニ,0.0,0.0,0.0,-4,True
2022-12-02 12:55:35+00:00,1598662161399959553,https://x.com/ninishino/status/1598662161399959553,ただいま。今日は仕事中、「ねぇちょっと聞いてる？」「あっ、ごめん三苫薫のこと考えてた。」って感じでした。,ninishino,にしの,0.0,0.0,3.0,-10,True
2022-12-02 12:56:44+00:00,1598662449812496384,https://x.com/Negitoro3_nft/status/1598662449812496384,"三苫スクワット！！！！
行きたい！けどすまぬ

わしの代わりにサッカー愛語っておいてくれ…",Negitoro3_nft,ねぎとろ │ Negitoro3,0.0,0.0,2.0,-4,True
2022-12-02 12:58:07+00:00,1598662798355365891,https://x.com/KWLSK75/status/1598662798355365891,三苫くんカルバハル相手に縦ぶち抜いたよね。三苫やべえな。そりゃ清水チンチンにされるわな。,KWLSK75,kowalski,0.0,0.0,0.0,-3,True
2022-12-02 12:58:16+00:00,1598662837655986176,https://x.com/millcity1986/status/1598662837655986176,"三苫選手の『一ミリ』感動しました。

最後の最後まで諦めない強い気持ち。

これは賞レースに挑む人間にとって、最も大切な気持ち。

諦めない。",millcity1986,＠ミルシティ成宮にゃん,0.0,0.0,1.0,-11,True
2022-12-02 12:58:36+00:00,1598662921172946946,https://x.com/5qyrVuPxiZvN5DL/status/1598662921172946946,三苫上手すぎる,5qyrVuPxiZvN5DL,るっこ,1.0,0.0,2.0,-1,True
2022-12-02 13:03:19+00:00,1598664107032743938,https://x.com/SaManSaMos14/status/1598664107032743938,三苫さん足はやくてかっこいいよね,SaManSaMos14,𝑺𝒂𝒍𝒖𝒕ꕤさりゅ,0.0,0.0,1.0,-6,True
2022-12-02 13:04:00+00:00,1598664279963508736,https://x.com/YukakoAvatar/status/1598664279963508736,「三笘の1ミリ」感動しかない。人生も、苦しい時に耐え抜いて、もう限界、と思った瞬間ががんばりどころ。あと1ミリ進む意欲さえあれば未来はひらける。三苫選手、勇気と希望をありがとうございます！,YukakoAvatar,ゆかこ,0.0,2.0,26.0,-23,True
2022-12-02 13:05:36+00:00,1598664680171794435,https://x.com/KOP0530YNWA/status/1598664680171794435,三苫田中コンビは椿窪田と被るんは俺だけやろうか。,KOP0530YNWA,ボンド,0.0,1.0,13.0,-7,True
2022-12-02 13:06:48+00:00,1598664984485310466,https://x.com/mugi_nakatubaki/status/1598664984485310466,"三苫って選手のこれ出ていないのかよ・・・

マジかよどういうことだよ",mugi_nakatubaki,葵☆戦乙女☆紬,3.0,0.0,0.0,-4,True
2022-12-02 13:07:41+00:00,1598665207693606913,https://x.com/hitotubu_pass/status/1598665207693606913,三苫さん　,,,,,,-3,True
2022-12-02 13:08:54+00:00,1598665513319923718,https://x.com/locksoutou/status/1598665513319923718,"三苫のクロスはほぼ枠の外から撃ってるから潜水艦に例えてもいいな。

私の読みは悪くない。",locksoutou,ロック総統,1.0,1.0,27.0,-8,True
2022-12-02 13:08:57+00:00,1598665526523224065,https://x.com/mzk_minimal/status/1598665526523224065,"前田大然、三苫、富安がそれぞれ3人いれば強豪国になりそう

前半に三苫出して交代で三苫出したい。

前田は後半に3枚替えでカオスにしたい",mzk_minimal,もずく＠サイドFIRE生活,0.0,0.0,1.0,-4,True
2022-12-02 13:08:59+00:00,1598665531397378050,https://x.com/sand_nekko/status/1598665531397378050,他の人のツイートの受け売りだけど、三苫さんは「サッカー部で一番上手いやつ」の顔すぎる。いわゆるサッカー顔っぽくなくてガチでサッカーやってる感じ,sand_nekko,すなねこ,0.0,0.0,0.0,-9,True
2022-12-02 13:14:52+00:00,1598667012234162177,https://x.com/dcsusijiBS/status/1598667012234162177,三苫シティ行ってくれへんかな普通に見たい,dcsusijiBS,すしじ,0.0,0.0,2.0,-2,True
2022-12-02 13:15:37+00:00,1598667203171487744,https://x.com/39katoyasushi/status/1598667203171487744,"三苫の１mm
辞書に載るならどんな意味？

１　諦めずに結果を残す
２　判断が難しい微妙な問題
３　人の目よりも機械の目

とか？
news.yahoo.co.jp/articles/a599b
…",39katoyasushi,加藤　泰,0.0,0.0,1.0,-21,True
2022-12-02 13:17:57+00:00,1598667790164299776,https://x.com/8ZlD0TzNrqiyNFL/status/1598667790164299776,三苫がすごかったのもそうやけど、カルバハルが1番ってのはもうないな。,8ZlD0TzNrqiyNFL,J| もち,0.0,0.0,1.0,-4,True
2022-12-02 13:20:06+00:00,1598668329606352896,https://x.com/mashiroro1105/status/1598668329606352896,三苫がボール拾うところで何回もリセットしたんやろなぁ…,mashiroro1105,ましろ,0.0,0.0,3.0,-4,True
2022-12-02 13:20:37+00:00,1598668459457802240,https://x.com/oresama1965/status/1598668459457802240,"田中碧選手と三苫選手って鷺沼が地元なんだね。
俺、中学の頃、今は無くなってしまったみたいだけど夏に鷺沼プールへよく行ってたんだよな。
なんか親しみを感じる",oresama1965,オレサマ,0.0,0.0,14.0,-11,True
