timestamp,count,positive_prob,neutral_prob,negative_prob,positive_count,neutral_count,negative_count,positive_rate,neutral_rate,negative_rate,avg_score
2025-06-02 10:00:00+09:00,1,0.9710537195205688,0.0255074761807918,0.0034387384075671,1,0,0,1.0,0.0,0.0,0.9676149811130017
2025-06-05 08:00:00+09:00,83,0.4240533567992423,0.43517659754656696,0.14077003464883409,35,40,10,0.42168674698795183,0.4819277108433735,0.12048192771084337,0.2832833221504082
2025-06-05 10:00:00+09:00,1,0.9427356719970704,0.0460123978555202,0.011252018623054,1,0,0,1.0,0.0,0.0,0.9314836533740164
2025-06-05 15:00:00+09:00,1,0.9401224255561828,0.0551103353500366,0.004767308011651,1,0,0,1.0,0.0,0.0,0.9353551175445317
2025-06-05 18:00:00+09:00,1,0.7110235095024109,0.280022919178009,0.0089534958824515,1,0,0,1.0,0.0,0.0,0.7020700136199594
2025-06-05 21:00:00+09:00,2,0.7777256965637207,0.07178506348282095,0.15048920316621658,2,0,0,1.0,0.0,0.0,0.6272364933975041
2025-06-05 23:00:00+09:00,1,0.983625054359436,0.0131231937557458,0.003251785878092,1,0,0,1.0,0.0,0.0,0.980373268481344
2025-06-06 08:00:00+09:00,97,0.5410979862184719,0.2990901834588041,0.15981183466988574,54,30,14,0.5567010309278351,0.30927835051546393,0.14432989690721648,0.3812861515485862
2025-06-06 10:00:00+09:00,1,0.3435533046722412,0.6326252222061157,0.0238214172422885,0,1,0,0.0,1.0,0.0,0.31973188742995273
2025-06-06 18:00:00+09:00,1,0.9623762965202332,0.0294565707445144,0.0081670759245753,1,0,0,1.0,0.0,0.0,0.9542092205956578
2025-06-07 08:00:00+09:00,72,0.6301494557313466,0.2560763489390309,0.11377420175105923,50,14,8,0.6944444444444444,0.19444444444444445,0.1111111111111111,0.5163752539802874
2025-06-07 17:00:00+09:00,1,0.9586302638053894,0.0396861620247364,0.0016835967544466,1,0,0,1.0,0.0,0.0,0.9569466670509428
2025-06-07 18:00:00+09:00,1,0.8061718344688416,0.1437847912311554,0.050043411552906,1,0,0,1.0,0.0,0.0,0.7561284229159355
2025-06-07 19:00:00+09:00,1,0.8361658453941345,0.1536362618207931,0.0101979169994592,1,0,0,1.0,0.0,0.0,0.8259679283946754
2025-06-08 06:00:00+09:00,1,0.006111180409789,0.190226748585701,0.8036620616912842,0,0,1,0.0,0.0,1.0,-0.7975508812814952
2025-06-08 07:00:00+09:00,8,0.3614300321714836,0.259684408258181,0.3788855535094626,3,2,3,0.375,0.25,0.375,-0.017455521337979008
2025-06-08 08:00:00+09:00,73,0.4310075825571453,0.4163465922290127,0.1526458272439338,29,35,9,0.3972602739726027,0.4794520547945205,0.1232876712328767,0.2783617553132115
2025-06-08 14:00:00+09:00,1,0.3738237619400024,0.5821218490600586,0.0440543927252292,0,1,0,0.0,1.0,0.0,0.3297693692147732
2025-06-08 15:00:00+09:00,1,0.5287871956825256,0.4550414681434631,0.016171284019947,1,0,0,1.0,0.0,0.0,0.5126159116625786
2025-06-08 20:00:00+09:00,1,0.8206601738929749,0.1392925530672073,0.0400472097098827,1,0,0,1.0,0.0,0.0,0.7806129641830921
2025-06-08 23:00:00+09:00,1,0.9887737035751344,0.0095514329150319,0.001674884930253,1,0,0,1.0,0.0,0.0,0.9870988186448814
2025-06-09 02:00:00+09:00,1,0.2108066082000732,0.3152872622013092,0.4739061892032623,0,0,1,0.0,0.0,1.0,-0.2630995810031891
2025-06-09 07:00:00+09:00,3,0.34949091360128165,0.2713195473576585,0.37918952216083807,1,1,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.029698608559556416
2025-06-09 08:00:00+09:00,67,0.45220267370520434,0.36874284067733293,0.17905449262062614,30,24,13,0.44776119402985076,0.3582089552238806,0.19402985074626866,0.27314818108457817
2025-06-10 06:00:00+09:00,1,0.6113471388816833,0.3670124113559723,0.0216403976082801,1,0,0,1.0,0.0,0.0,0.5897067412734033
2025-06-10 07:00:00+09:00,21,0.5654002741423689,0.3323960660279474,0.10220365885602813,11,10,1,0.5238095238095238,0.47619047619047616,0.047619047619047616,0.4631966152863408
2025-06-10 08:00:00+09:00,57,0.48786429754303146,0.37735604988247673,0.13477965404295864,29,21,7,0.5087719298245614,0.3684210526315789,0.12280701754385964,0.35308464350007285
2025-06-10 16:00:00+09:00,1,0.933216631412506,0.0617141351103782,0.0050692739896476,1,0,0,1.0,0.0,0.0,0.9281473574228584
2025-06-10 21:00:00+09:00,2,0.6532175093889236,0.3307043053209781,0.016078184708021498,1,1,0,0.5,0.5,0.0,0.6371393246809022
2025-06-11 06:00:00+09:00,8,0.4662719703628681,0.31511145574040705,0.2186165724997408,4,2,2,0.5,0.25,0.25,0.2476553978631273
2025-06-11 07:00:00+09:00,24,0.41427508385580336,0.39137590065365657,0.19434902041878857,10,8,6,0.4166666666666667,0.3333333333333333,0.25,0.2199260634370148
2025-06-11 08:00:00+09:00,37,0.5595805163910562,0.25448613774937545,0.18593334727543026,22,8,7,0.5945945945945946,0.21621621621621623,0.1891891891891892,0.37364716911562595
2025-06-11 22:00:00+09:00,1,0.2080571204423904,0.7839458584785461,0.0079970434308052,0,1,0,0.0,1.0,0.0,0.20006007701158518
2025-06-12 03:00:00+09:00,1,0.0106675690039992,0.2569448351860046,0.7323876023292542,0,0,1,0.0,0.0,1.0,-0.7217200333252549
2025-06-12 05:00:00+09:00,1,0.5822523832321167,0.4079771041870117,0.0097705237567424,1,0,0,1.0,0.0,0.0,0.5724818594753743
