timestamp,volume,negative_rate,stance_against_rate,stance_favor_rate,stance_neutral_rate,delta_volume,delta_negative_rate,delta_against_rate,delta_volume_rate,sentiment_avg_score,stance_against_mean,stance_favor_mean,stance_neutral_mean,is_controversy
2025-04-03 08:00:00+09:00,78,0.1153846153846153,0.189873417721519,0.050632911392405,0.759493670886076,0.0,0.0,0.0,0.0,0.4443450072305749,0.314225679113924,0.2628297834177215,0.4229445406329114,0
2025-04-03 23:00:00+09:00,1,0.0,0.0,0.0,1.0,-77.0,-0.1153846153846153,-0.189873417721519,-0.9871794871794872,-0.0027143210172652,0.32813933,0.23649256,0.4353681,0
2025-04-04 00:00:00+09:00,6,0.0,0.1666666666666666,0.0,0.8333333333333334,5.0,0.0,0.1666666666666666,5.0,0.6849766523034002,0.3350811433333333,0.27145847,0.3934603833333334,0
2025-04-04 01:00:00+09:00,15,0.0,0.2666666666666666,0.0,0.7333333333333333,9.0,0.0,0.1,1.5,0.4173158309965705,0.3101623713333333,0.2291254459999999,0.4607121773333334,0
2025-04-04 02:00:00+09:00,5,0.0,0.2,0.0,0.8,-10.0,0.0,-0.0666666666666666,-0.6666666666666666,0.4221731211058795,0.309260348,0.268551836,0.422187822,0
2025-04-04 03:00:00+09:00,3,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,-2.0,0.3333333333333333,0.4666666666666666,-0.4,0.1875677327625454,0.3438594733333333,0.2889350966666666,0.3672054099999999,0
2025-04-04 04:00:00+09:00,3,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.4823315601873522,0.3755051233333333,0.2624613933333333,0.36203348,0
2025-04-04 05:00:00+09:00,4,0.0,0.0,0.0,1.0,1.0,-0.3333333333333333,-0.6666666666666666,0.3333333333333333,0.722415805241326,0.3203142375,0.300669785,0.379016025,0
2025-04-04 06:00:00+09:00,6,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.5,0.540500683011487,0.2640110316666667,0.2744820833333334,0.4615068899999999,0
2025-04-04 07:00:00+09:00,22,0.0909090909090909,0.2608695652173913,0.0,0.7391304347826086,16.0,0.0909090909090909,0.2608695652173913,2.6666666666666665,0.4569262764720327,0.3208183126086956,0.2596337908695652,0.4195478986956522,0
2025-04-04 08:00:00+09:00,34,0.1470588235294117,0.2941176470588235,0.0294117647058823,0.6764705882352942,12.0,0.0561497326203207,0.0332480818414322,0.5454545454545454,0.3413285763133044,0.3237300591176471,0.2652088732352941,0.4110610652941177,0
2025-04-05 16:00:00+09:00,2,0.0,0.0,0.0,1.0,-32.0,-0.1470588235294117,-0.2941176470588235,-0.9411764705882352,0.6564957937225699,0.29572237,0.2365723049999999,0.46770529,0
2025-04-05 17:00:00+09:00,3,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.9090607827917364,0.2564680233333333,0.2221146566666666,0.5214173433333333,0
2025-04-05 18:00:00+09:00,6,0.0,0.3333333333333333,0.0,0.6666666666666666,3.0,0.0,0.3333333333333333,1.0,0.4709324239714382,0.3377946066666666,0.2746823366666667,0.3875230583333333,0
2025-04-05 19:00:00+09:00,11,0.0,0.4545454545454545,0.0,0.5454545454545454,5.0,0.0,0.1212121212121212,0.8333333333333334,0.4752578279003502,0.3458638272727273,0.2589233290909091,0.3952128363636363,0
2025-04-05 20:00:00+09:00,8,0.0,0.2222222222222222,0.1111111111111111,0.6666666666666666,-3.0,0.0,-0.2323232323232323,-0.2727272727272727,0.4124272814951837,0.29665937,0.2736946677777777,0.4296459666666667,0
2025-04-05 21:00:00+09:00,11,0.0,0.0,0.0,1.0,3.0,0.0,-0.2222222222222222,0.375,0.4028210519075703,0.30164398,0.2617143649999999,0.4366416658333333,0
2025-04-05 22:00:00+09:00,18,0.0555555555555555,0.3333333333333333,0.0,0.6666666666666666,7.0,0.0555555555555555,0.3333333333333333,0.6363636363636364,0.2977564154749011,0.3136349083333333,0.2773715866666666,0.4089934944444444,0
2025-04-05 23:00:00+09:00,10,0.0,0.4,0.0,0.6,-8.0,-0.0555555555555555,0.0666666666666667,-0.4444444444444444,0.6066296663193498,0.333565937,0.266704358,0.399729709,0
