timestamp,volume,negative_rate,stance_against_rate,stance_favor_rate,stance_neutral_rate,delta_volume,delta_negative_rate,delta_against_rate,delta_volume_rate,sentiment_avg_score,stance_against_mean,stance_favor_mean,stance_neutral_mean,is_controversy
2021-11-18 01:00:00+09:00,1,0.0,0.0,1.0,0.0,-2.0,0.0,-0.6666666666666666,-0.6666666666666666,0.0824554115533829,0.35280007,0.39373037,0.2534696,0
2021-11-18 04:00:00+09:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4917489010840655,0.27282575,0.3497571,0.37741715,0
2021-11-18 05:00:00+09:00,2,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.1924706939607859,0.36541144,0.35287698,0.2817115799999999,0
2021-11-18 07:00:00+09:00,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5744139831513165,0.410577225,0.32883762,0.26058516,0
2021-11-18 08:00:00+09:00,6,0.0,0.1666666666666666,0.0,0.8333333333333334,4.0,0.0,-0.8333333333333334,2.0,0.5246514895310005,0.3451727833333333,0.2542225516666666,0.4006046683333333,0
2021-11-19 07:00:00+09:00,1,0.0,0.0,1.0,0.0,-5.0,0.0,-0.1666666666666666,-0.8333333333333334,0.8470028955489398,0.34476522,0.3589751,0.29625964,0
2021-11-19 08:00:00+09:00,44,0.0227272727272727,0.4782608695652174,0.1304347826086956,0.391304347826087,43.0,0.0227272727272727,0.4782608695652174,43.0,0.723740581600198,0.3477984767391304,0.3012520780434782,0.350949442173913,0
2021-11-19 09:00:00+09:00,12,0.0,0.4166666666666667,0.0833333333333333,0.5,-32.0,-0.0227272727272727,-0.0615942028985507,-0.7272727272727273,0.8115826145512983,0.3578575083333333,0.2952963733333333,0.3468461216666667,0
2021-11-19 10:00:00+09:00,2,0.0,1.0,0.0,0.0,-10.0,0.0,0.5833333333333333,-0.8333333333333334,0.9520111224846914,0.384007245,0.3710139,0.2449788199999999,0
2021-11-19 18:00:00+09:00,1,0.0,0.0,0.0,1.0,-1.0,0.0,-1.0,-0.5,0.982584769371897,0.324989,0.24962254,0.4253885,0
2021-11-19 20:00:00+09:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.1618178216740489,0.27190933,0.28427368,0.44381693,0
2021-11-20 06:00:00+09:00,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7053349614143373,0.36472613,0.25190148,0.38337243,0
2021-11-20 07:00:00+09:00,16,0.0,0.3125,0.125,0.5625,15.0,0.0,0.3125,15.0,0.672997163310356,0.29884952875,0.279513165,0.421637303125,0
2021-11-20 08:00:00+09:00,47,0.0212765957446808,0.3404255319148936,0.1702127659574468,0.4893617021276595,31.0,0.0212765957446808,0.0279255319148936,1.9375,0.6733655279745011,0.3273216312765957,0.2994839385106382,0.3731944276595744,0
