timestamp,volume,negative_rate,stance_against_rate,stance_favor_rate,stance_neutral_rate,delta_volume,delta_negative_rate,delta_against_rate,delta_volume_rate,sentiment_avg_score,stance_against_mean,stance_favor_mean,stance_neutral_mean
2023-01-29 23:00:00+09:00,130,0.6307692307692307,0.19402985074626866,0.014925373134328358,0.7910447761194029,0.0,0.0,0.0,0.0,-0.4582388721773081,0.30927041791044785,0.25301934679104476,0.4377102438059701
2023-01-30 23:00:00+09:00,101,0.4752475247524752,0.125,0.009615384615384616,0.8653846153846154,-29.0,-0.15552170601675552,-0.06902985074626866,-0.2230769230769231,-0.2766323908228795,0.29246023894230766,0.25422180269230765,0.4533179563461539
2023-01-31 23:00:00+09:00,115,0.3826086956521739,0.15517241379310345,0.017241379310344827,0.8275862068965517,14.0,-0.0926388291003013,0.030172413793103453,0.13861386138613863,-0.1376144803718237,0.30441660681034477,0.2576256244827586,0.43795776741379316
2023-02-01 23:00:00+09:00,118,0.4322033898305085,0.11764705882352941,0.05042016806722689,0.8319327731092437,3.0,0.049594694178334564,-0.03752535496957404,0.02608695652173913,-0.1555317635682192,0.3027982767226891,0.2538332537815126,0.4433684710084034
2023-02-02 23:00:00+09:00,108,0.287037037037037,0.19642857142857142,0.008928571428571428,0.7946428571428571,-10.0,-0.1451663527934715,0.07878151260504201,-0.0847457627118644,0.0397526948010116,0.3038370065178571,0.25830907660714286,0.43785391625000003
2023-02-03 23:00:00+09:00,101,0.2376237623762376,0.21782178217821782,0.0594059405940594,0.7227722772277227,-7.0,-0.04941327466079937,0.021393210749646396,-0.06481481481481481,0.059109650576478,0.3007007671287129,0.27080403999999997,0.4284951985148516
2023-02-04 23:00:00+09:00,104,0.3557692307692308,0.17307692307692307,0.057692307692307696,0.7692307692307693,3.0,0.11814546839299317,-0.04474485910129475,0.0297029702970297,-0.0961613207215962,0.2979426202884615,0.26380476471153846,0.43825260951923073
